clavy_id,"editorial","fecha de publicación","titulo","lugar de publicación"
60164,"Garnier Hermanos","[1912]","De Marsella a Tokio. Sensaciones de Egipto, la India, la China y el Japón","París"
60165,"Renacimiento","[1926]","Fez, la andaluza ...","Madrid"
60166,"Imp. Helénica","1920","Un capitulo [España panglossiana] y una poesia [""Debemos ser optimistas""] de España al desnudo","Madrid"
60167,"Cía. Ibero-Americana de Publicaciones (CIAP)","[1929-]","El viaje a España","Madrid"
60168,"Renacimiento","1914","A lo lejos. España vista desde América","Madrid"
60170,"Ediciones Caballero Audaz","[1933]","Una República de monárquicos (opiniones de un hombre de la calle)","Madrid"
60171,"Espasa-Calpe","1935","Castelar, hombre del Sinaí","Madrid"
60172,"Ediciones Caballero Audaz","1934","Don Juan de España, heredero de Alfonso XIII","Madrid"
60173,"(Imp. de Juan Pueyo)","1912","Con Dorregaray. Una correría por El Maestrazgo","Madrid"
60175,"Renacimiento","[1928]","Hampa y miseria (novela)","Madrid"
60177,"La Nave","[1930]","Los grandes escritores. Azorín","Madrid"
60178,"Renacimiento","[1912?]","Galerna. Novelas cortas","Madrid"
60179,"Edit. América; concesionaria exclusiva para la venta: Sociedad Española de Librería","[1916]","La ofrenda de España a Rubén Darío","Madrid"
60183,"(Libr. de la Viuda de Rico)","1905","Apuntes escénicos cervantinos, o sea, un estudio histórico, bibliográfico y biográfico de las comedias y entremeses escritos por Miguel de Cervantes Saavedra","Madrid"
60184,"Prensa Moderna","1930","El poema de los ojos. Drama en dos actos, en prosa","Madrid"
60185,"Imp. de la Revista de Legislación","1869","A todos","Madrid"
60186,"Ediciones de La Lectura","1911-12","Romances","Madrid"
60188,"Juventud","1928","La niña de Luzmela. 3ª ed.","Barcelona"
60189,"Imp. A. Urbano Carrera","[19--?]","Malagueñas. Colección de cantares","Málaga"
60190,"Renacimiento","1922","Maravilla. La hiel","Madrid"
60191,"V. H. Sanz Calleja","[1922]","Cuentos de antaño y de hogaño","Madrid"
60192,"(Imp. Sáez Hnos.)","1933","El corazón viajero","Madrid"
60193,"Libr. de los Sucesores de Hernando","1917","Paraíso perdido. (Novela)","Madrid"
60194,"E. Domenech","1910","Rebeldía","Barcelona"
60195,"Bailly-Bailliere","1880","Renglones cortos (ensayos literarios)","Madrid"
60196,"Administración de la Academia","1887","El cielo alegre. Escenas y tipos andaluces","Madrid"
60197,"Lib. de Pueyo","[1908]","La cópula. Novela de amor","Madrid"
60198,"F. Costa","1913","La cizaña. Comedia en dos actos y en prosa","Barcelona"
60199,"Libr. de Fernando Fe","1905","Gente de tufos","Madrid"
60200,"(Tip. ""Rev. de Arch., Bibl. y Museos"")","1915","De Calderón y de su obra. Conferencia perteneciente a la serie de las organizadas por el Ministerio de Instruccion Pública y Bellas Artes leída por su autora en el Ateneo de Madrid el día 29 de diciembre de 1914. Publícala El Universo","Madrid"
60201,"Compañia Iberoamericana de Publicaciones (CIAP)","[1931]","Santa Isabel de Ceres. Novela","Madrid [etc.]"
60202,"Biblioteca Hispania","1914","El abolengo. María Victoria. Lo posible","Madrid"
60203,"Biblioteca Hispania","1913","La cizaña. Aires de fuera. Porque sí","Madrid"
60204,"Renacimiento","1916","La escuela de los sofistas. (Diálogos de apacible pasatiempo)","Madrid"
60205,"Renacimiento","[1923]","La mujer que necesita amar. Novela","Madrid"
60206,"Edit. Estampa","1933","Eva libertaria. Novela","Madrid"
60207,"V.H. Sanz Calleja","[1912]","La imposible. Novela","Madrid"
60209,"Fernando Fé","1911","Chulaperías. Colección de diálogos en verso","Madrid"
60211,"Biblioteca Hispania","1915","Fantasmas. Comedia en dos actos y en prosa","Madrid"
60212,"Libr. y Casa Ed. Hernando","1929","Las niñas de mis ojos","Madrid"
60213,"Imp. de Juan Pueyo","1913","Menéndez Pelayo. Ex-voto de amor y de respeto que rinden ante la imagen de un coloso español dos patriotas","Madrid"
60214,"Compañía Ibero-Americana de Publicaciones (CIAP)","[1928]","Antología poética","Madrid"
60215,"Sociedad de Autores Españoles","1903","La musa. Idilio en tres actos y en prosa","Madrid"
60216,"Manuel Rosado","1886","El patio andaluz. Cuadros de costumbres","Madrid"
60217,"Imp. de El Crédito Público","1889","El gusano de luz. Novela andaluza","Madrid"
60218,"Mundo Latino","1921","La estatua de carne. Novelas","[Madrid]"
60219,"Juan de Gasso","[1890?]","La reja. Novela andaluza","Barcelona"
60221,"Biblioteca Nueva","[1923]","Todos los amores. Novela","Madrid"
60222,"Libr. de M. Murillo","1888","La pesca. Poema","Madrid"
60223,"Lib. de Pueyo","[1909]","La fiesta de la sangre. Novela mogrebina","Madrid"
60224,"Libr. de Mariano Murillo","1886","Un idilio y una elegía","Madrid"
60225,"Libr. de M. Murillo","1886","Maruja. Poema","Madrid"
60226,"Renacimiento","1913","Comedia sentimental","Madrid"
60227,"Renacimiento,","1917.","Los caballeros de la cruz","Madrid,"
60229,"D.C. Heath & co.","1905","Victoria y otros cuentos","Boston"
60231,"Fernando Fe","1905","Drama que se titula Golondrinas","Madrid"
60232,"Sociedad General Española de Librería","[1933]","El complejo de Edipo. Novela","Madrid"
60233,"Pueyo","[1932]","En la selvática Bribonicia. Novela","Madrid"
60234,"Prensa Popular","[1919]","Las tres hijas del maestro. Novela inédita","[Madrid]"
60235,"La Novela Mundial","1928","Los compradores de pieles de Puerto Montt a Punta Arenas","Madrid"
60236,"Hernando","1934","Roja y gualda. Novela","Madrid"
60237,"R. Velasco","1912","La raza. Comedia en tres actos y en prosa","Madrid"
60238,"Renacimiento","1915","El alma y el cuerpo de Don Juan","Madrid"
60239,"Biblioteca Nueva","[1922]","La viuda blanca y negra. Novela","Madrid"
60240,"Atlantida","[1925?]","Relato inmoral. Novela","Madrid"
60242,"Editorial Atlántida","[ca. 1925]","Mis primeros ochenta años (memorias)","Madrid"
60243,"Garnier Hnos.","1888","Poesías de Gregorio Gutiérrez González","París"
60245,"Renacimiento","[1930]","El amante invisible. Novela","Madrid"
60246,"R. Velasco, Imp.","1908","Los del teatro. Semisemblanzas de actrices, autores, criíticos, actores","Madrid"
60248,"Renacimiento","1915","El amor de los amores. Novela","Madrid [etc.]"
60249,"Renacimiento","1919","Casta de hidalgos. Novela escrita en las Asturias de Santillana","Madrid"
60250,"Pueyo","1921","La procesión de los días. Novela","[Madrid]"
60251,"Imp. de Tirso de Frutos","1913","De tierra hidalga","Madrid"
60253,"Tip. de El Correo de Levante,","1901","Estudios y pasatiempos (colección de ensayos filosóficos, históricos y literarios)","Murcia,"
60254,"Renacimiento","1924","El ombligo del mundo. Novelas","Madrid"
60255,"[Sáez Hnos.]","[1931]","Las neuróticas. Novela","Madrid"
60256,"Juventud","[1932]","La oración de la tarde. Novela","Barcelona,"
60257,"Paez","[1928]","El libro de Ruth. Ensayos en vivo","Madrid"
60258,"Edita","1930","Nido de cigüeñas. Novela","Barcelona"
60260,"""Matev""","[1917?]","La vida de siempre","Madrid"
60261,"Calpe","[1921]","Disparates","[Madrid]"
60262,"F. Granada","[1911]","Guitarra andaluza. Colección de cantares escogidos en su mayoría inéditos","Barcelona,"
60263,"Estab. Tip. de Zambrana Hnos.","[1901]","Más coplas (percheleras, trinitarias, victorianas y capuchineras). Colección de cantares malagueños originales","[Málaga]"
60264,"Renacimiento","1924","El sendero andante. Poemas","Madrid"
60265,"(Imp. La Editora)","[1900?]","La quimera","Madrid"
60266,"R. Velasco, Imp.","1910","De Andalucía. Cuentos","Madrid"
60267,"[Saturnino Calleja]","1921","El sendero andante. Momentos, modos, ditirambos, doctrinal de vida y naturaleza. Poemas","Madrid"
60268,"Libr. de Fernando Fé","1911","Cielo azul. Novela andaluza","Madrid"
60269,"Tip. Zambrana Hnos.","1911","De mis parrales. Cuentos andaluces","Malaga"
60270,"Renacimiento","1914","El palacio triste. Lirio entre espinas. El ideal. La suerte de Isabelita. El pobrecito Juan. El enamorado","Madrid"
60271,"Renacimiento","1914","La pasión. Los románticos","Madrid"
60272,"[Estrella]","1922","El reino de Dios. La adúltera penitente. Navidad","Madrid"
60273,"Renacimiento","1916","Sol de la tarde","Madrid"
60274,"Renacimiento","1911","La sombra del padre. El ama de la casa. Hechizo de amor. Comedias escogidas","Madrid"
60275,"Renacimiento","1918","Tú eres la paz. Novela","Madrid"
60276,"Imp. Hispano-Alemana","[1914]","Aben-Humeya. Tragedia morisca en cuatro actos y en verso, original","[Madrid]"
60277,"Renacimiento","1915","El peligro. Novela","Madrid [etc.]"
60278,"Renacimiento","[1931]","La segunda Salomé. Novelas","Madrid [etc.]"
60279,"Renacimiento","1914","El triunfo. Novela","Madrid [etc.]"
60280,"Libr. de los Sucesores de Hernando","1909","El agua dormida","Madrid"
60281,"[Estrella]","1933","El amor y la muerte","Madrid"
60282,"Renacimiento","1917","La humilde verdad","Madrid [etc.]"
60283,"Renacimiento","1912","Mamá. Comedia en tres actos","Madrid"
60284,"Garnier Hnos.","[1906]","Motivos","París"
60285,"Editorial América","[ca. 1920]","Los espejos de Clío","Madrid"
60286,"Mundo Latino","[1924]","Estampas grotescas","Madrid"
60287,"Antonio Marzo","[1907]","La enamorada indiscreta o El peligro en la verdad. Novela ejemplar","Madrid"
60288,"Renacimiento","1915","El amor tardío. Drama romántico en tres actos","Madrid"
60289,"Renacimiento","[1931]","El amor en dos tiempos. Novela","Madrid"
60290,"Renacimiento","1913","Los hombres. Mary los descubre. Novela","Madrid"
60291,"M. Pérez Villavicencio","1907","Historia de un escéptico. En tierra de santos. Novela","Madrid"
60292,"R. Velasco, Imp.","1911","La llave de la Araceli. Comedia en un acto y en prosa","Madrid"
60293,"Renacimiento","1916","De un mundo a otro. Novela","Madrid"
60294,"Renacimiento","[1925]","Un enemigo del matrimonio. Novela","Madrid"
60295,"(Imp. de los Hijos de M.G. Hernández)","1898","Migajas","Madrid"
60296,"Renacimiento","[1930]","Un corazón burlado. Novela","Madrid"
60297,"Sociedad General Española de Librería (SGEL)","[1932]","Ha llegado el día. Novela","Madrid"
60298,"Renacimiento","1917","Las flechas del amor. Costumbres madrileñas. Novela","Madrid"
60299,"Nuestra raza","[1935]","Del Rastro a Maravillas","Madrid"
60300,"R. Velasco (Imp.)","1909","Cadenas de rosas. Comedia en un acto","Madrid"
60302,"La Novela Mundial","1926","Magín o La previsión y la novedad. Novela","Madrid"
60303,"Est. Tip. Sucesores de Rivadeneyra","1895","Baturrillo","Madrid"
60304,"Agencia General de Librería y Publicaciones","1920","Sendero de humildad","Buenos Aires"
60305,"Maucci","[1926]","Nuevos cantares. Colección de malagueñas, peteneras, soleares, seguidillas, granadinas, percheleras, gitaneras, etc.","Barcelona"
60306,"Imp. del Correo de Andalucia","[s.a.]","Notas perdidas. (Colección de cantares)","Málaga"
60307,"Imp. de Fortanet","1903","Espumas y plomo. Cartas sin sobre","Madrid"
60308,"Libr. de los Suc. de Hernando","1913","Encarnación. Novela","Madrid"
60310,"Mundo Latino","[ca. 1923]","El archipiélago maravilloso. Aventuras fantasmagóricas","Madrid"
60311,"""España y América""","[1923]","Cascabeles de plata","Cádiz"
60312,"Editora Internacional","[1924]","La vuelta del muerto. Novela","Madrid"
60314,"Renacimiento","1913","A fuego lento. Novela","Madrid"
60315,"Sempere","[1926]","El arca de Noé. Ensayos","Valencia"
60316,"Zambrana Hnos., Imp.","1910","Poesías varias","Málaga"
60317,"[Fortanet]","1919","Los hijos de nadie. Novela madrileña","Madrid"
60318,"""España y América""","[1916]","Intimidades de la farándula. Colección de artículos referentes a la escena, comediantes y escritores dramáticos desde el siglo XVI hasta el día","Cádiz"
60319,"Sociedad española de librería","[1916]","Aucafilú (epoca de Rosas)","Madrid,"
60320,"Renacimiento","1917","Alcalá de los Zegríes. Novela","Madrid"
60321,"Fortanet","1918","La copa de Verlaine","Madrid"
60322,"Mundo Latino","[1920]","Los ojos de los fantasmas. (Poesías)","Madrid"
60323,"Pueyo","1920","En la pendiente. Los que suben y los que ruedan","Madrid"
60324,"Libr. de Pueyo","[1909]","El caballero de la muerte","Madrid"
60325,"Atlántida","[1927]","Panderetas de España","Madrid"
60326,"Renacimiento","[1923]","El jefe político (vida y milagros de un pícaro representativo de la política española)","Madrid,"
60327,"Renacimiento","[1924]","El otoño dorado","Madrid"
60328,"Imp. de La Prensa de Madrid","1902","Románticas. Poesías","Madrid"
60330,"Compañía Ibero-Americana de Publicaciones, s.a.","[1928]","Saetas populares, recogidas, ordenadas y anotadas","Madrid"
60332,"Sociedad de Autores Españoles","[1909]","Gerineldo. Poema de amor y caballería, representable, en cuatro jornadas, compuesto, en parte, con pasajes del romancero","Madrid"
60333,"Maucci","[191-?]","Poesías (La canción de la calle, y otros poemas)","Barcelona,"
60334,"[Mundo Latino]","1919","La madona del carrusel","Madrid"
60335,"Editora Internacional","[1924]","Las luminarias de Hanukah (un episodio de la historia de Israel en España). Novela","Madrid [etc.]"
60336,"[s.n.]","1926","Cervantes","Madrid"
60337,"Pueyo","[1933]","Sinvergüenzas. Tragicomedias de la vida vulgar","Madrid"
60338,"Pueyo","[1935]","Las personas decentes. Novela","Madrid"
60339,"Compañia Iberoamericana de Pulbicaciones (CIAP)","[1927]","Los mejores poetas de la Argentina","Madrid"
60341,"Pueyo","[1930]","El pájaro en la jaula. Novela","Madrid"
60342,"Pueyo","1919","Corazones sin rumbo. Novela","Madrid"
60343,"Pueyo","1932","Un grito en la noche. Novela de amor y de dolor","Madrid"
60344,"Pueyo","1919","Ganarás el pan. Primer premio del concurso de novelistas del siglo XX","Madrid"
60345,"Libr. de Francisco Beltrán","[1911]","Lazarillo español. Guía de vagos en tierras de España por un peregrino industrioso","Madrid"
60346,"Rivadeneyra","[1921]","El rastrero","Madrid"
60347,"Pueyo","[1929]","Luna y sol de marisma. Novela","Madrid"
60348,"[Bailly-Bailliere]","[1912]","La Colombiada. Poesías","Madrid"
60349,"Ramón Sopena","[1897]","El punto-negro. Novela original","Barcelona"
60351,"Boni and Liveright","1919","Their son. The necklace","New York"
60352,"Renacimento","[1931]","La enferma. Novela","Madrid"
60353,"Ramón Sopena","[1912?]","Duelo a muerte. Novela original","Barcelona"
60354,"Maucci","[1914]","La carreta de Théspis. Autores, comediantes, costumbres de la farándula","Barcelona"
60355,"Biblioteca Hispania","1916","Años de miseria y de risa. Escenas de una vida en que solo hubo erratas","Madrid"
60356,"A. Garrido","1910","Teatro galante. Nochebuena. El pasado vuelve. Frío","Madrid"
60357,"Renacimiento","[1930]","La risa, la carne y la muerte. Cuentos irónicos, cuentos pasionales, cuentos de asesinos, ladrones y fantasmas","Madrid"
60358,"Renacimiento","[1922]","Confesiones de ""un niño decente"" (autobiografia)","Madrid"
60359,"Renacimiento","[1923?]","Una vida extraordinaria. Fragmentos de unas ""Memorias"" que nadie se atrevería a publicar completas. Novela","Madrid"
60360,"Renacimiento","[1929]","Los vivos muertos. Novela","Madrid"
60361,"Renacimiento","[1913]","La opinión ajena. (Novela)","Madrid"
60362,"Renacimiento","[1923]","Memorias de un vagón de ferrocarril. Novela","Madrid"
60363,"Renacimiento","1914","El misterio de un hombre pequeñito. Novela","Madrid"
60364,"Ramón Sopena","[1922]","Tierra de encanto y maravilla. Poesías. México, 1918","Barcelona"
60365,"Maucci","1910","Parnaso chileno, aumentado con una segunda serie","Barcelona"
60367,"Renacimiento","1915","La sangre de Abel. Novela","Madrid [etc.]"
60368,"M. Pérez Villavicencio","1907","Las siestas del cañaveral","Madrid"
60369,"[Prudencio Pérez de Velasco]","1911","Las sombras de Loyola","Madrid"
60370,"Espasa-Calpe","1936","Sor Patrocinio","Madrid"
60372,"(Libr. de Garnier Hnos.)","1890","San Francisco de Asís (siglo XIII)","París"
60374,"Ediciones Literatura","[1934]","San Alejo","Madrid"
60375,"Bailly-Bailliere","1910","Misterio","Madrid"
60376,"Imp. de Ricardo Rojas","1905","Cervantes de levita. Nuestros libros de Caballería. Dos ensayos de crítica","Madrid"
60377,"Ramón Sopena","[1900]","Tik-Nay (el payaso inimitable). Novela","Barcelona"
60378,"Biblioteca Nueva","[1927?]","La virtud se paga. (Novelas)","Madrid"
60379,"Renacimiento","1916","El seductor","Madrid [etc.]"
60380,"Renacimiento","[1922]","Sobre el abismo. (Novela)","Madrid"
60381,,"1982","La noia del girasol",
60382,"Lib. de Fernando Fe","1898","Antiguallas. Crónicas, descripciones y costumbres españolas en los siglos pasados","Madrid"
60383,,"1957","Cora y la magrana",
60385,,"1968","La luna muere con agua",
60386,"Renacimiento","1917","Páginas de la guerra. Por Francia y por la libertad","Madrid"
60387,,"1958","Cristo de 200.000 brazos",
60388,"Hodder and Stoughton","1917","In the heart of the tragedy","London"
60389,"Xunta de Galicia","2006","Obra galega","La Coruña"
60390,"Imp. de Viuda de Luis Tasso","[1914]","Siluetas escénicas del pasado. Colección de artículos históricos de costumbres, anécdotas, biografías, bibliografías, etc., del teatro español","Barcelona"
60391,"Ediciones Torremozas","1999","Poemas de ida y vuelta","Madrid"
60392,"[s.n.]","1880-1892","Pamphlets. Spanish Literature","[s.l.]"
